SPAN	CHARACTER	START OFFSET	END OFFSET	CHAPTER #	PASSAGE #
Lucases	Maria Lucas	553648	553655	51	8
Lucases	Lucas	553648	553655	51	8
Lucases	OTHER	553648	553655	51	8
neighbours	OTHER	553677	553687	51	8
neighbours	???	553677	553687	51	8
herself	Lydia	553701	553708	51	8
Mrs. Wickham	Lydia	553717	553729	51	8
each	Lady Lucas	553734	553738	51	8
each	Sir William Lucas	553734	553738	51	8
each	Maria Lucas	553734	553738	51	8
each	Lucas	553734	553738	51	8
each	???	553734	553738	51	8
each	OTHER	553734	553738	51	8
them	Lady Lucas	553742	553746	51	8
them	Sir William Lucas	553742	553746	51	8
them	Maria Lucas	553742	553746	51	8
them	Lucas	553742	553746	51	8
them	OTHER	553742	553746	51	8
them	???	553742	553746	51	8
she	Lydia	553770	553773	51	8
Mrs. Hill	Hill	553841	553850	51	8
mamma	Mrs. Bennet	553883	553888	51	8
she	Lydia	553896	553899	51	8
you	Mrs. Bennet	553965	553968	51	8
husband	Mr. Wickham	553981	553988	51	8
he	Mr. Wickham	553997	553999	51	8
man	Mr. Wickham	554011	554014	51	8
I	Lydia	554016	554017	51	8
sisters	Jane	554029	554036	51	8
sisters	Elizabeth	554029	554036	51	8
sisters	Mary	554029	554036	51	8
sisters	Kitty	554029	554036	51	8
me	Lydia	554051	554053	51	8
I	Lydia	554055	554056	51	8
they	Jane	554067	554071	51	8
they	Elizabeth	554067	554071	51	8
they	Mary	554067	554071	51	8
they	Kitty	554067	554071	51	8
They	Jane	554100	554104	51	8
They	Elizabeth	554100	554104	51	8
They	Mary	554100	554104	51	8
They	Kitty	554100	554104	51	8
husbands	NON-CHARACTER	554155	554163	51	8
mamma	Mrs. Bennet	554184	554189	51	8
we	Lydia	554191	554193	51	8
we	Jane	554191	554193	51	8
we	Elizabeth	554191	554193	51	8
we	Mary	554191	554193	51	8
we	Kitty	554191	554193	51	8
we	Mrs. Bennet	554191	554193	51	8
we	Mr. Bennet	554191	554193	51	8
all	Lydia	554202	554205	51	8
all	Jane	554202	554205	51	8
all	Elizabeth	554202	554205	51	8
all	Mary	554202	554205	51	8
all	Kitty	554202	554205	51	8
all	Mrs. Bennet	554202	554205	51	8
all	Mr. Bennet	554202	554205	51	8
I	Mrs. Bennet	554231	554232	51	8
we	Mr. Bennet	554246	554248	51	8
we	Mrs. Bennet	554246	554248	51	8
we	Lydia	554246	554248	51	8
we	Jane	554246	554248	51	8
we	Elizabeth	554246	554248	51	8
we	Mary	554246	554248	51	8
we	Kitty	554246	554248	51	8
Lydia	Lydia	554269	554274	51	8
I	Mrs. Bennet	554276	554277	51	8
they	Mrs. Bennet	553906	553910	51	8
they	Lydia	553906	553910	51	8
they	Elizabeth	553906	553910	51	8
they	Jane	553906	553910	51	8
they	Mary	553906	553910	51	8
they	Kitty	553906	553910	51	8
they	Mr. Bennet	553906	553910	51	8
they	Mr. Wickham	553906	553910	51	8
housemaids	housemaids	553863	553873	51	8
I	Lydia	554383	554384	51	12
You	Mrs. Bennet	554414	554417	51	12
papa	Mr. Bennet	554422	554426	51	12
sisters	Jane	554435	554442	51	12
sisters	Elizabeth	554435	554442	51	12
sisters	Mary	554435	554442	51	12
sisters	Kitty	554435	554442	51	12
us	Lydia	554467	554469	51	12
us	Mr. Wickham	554467	554469	51	12
We	Lydia	554471	554473	51	12
We	Mr. Wickham	554471	554473	51	12
I	Lydia	554516	554517	51	12
I	Lydia	554557	554558	51	12
partners	NON-CHARACTER	554586	554594	51	12
them	Jane	554599	554603	51	12
them	Elizabeth	554599	554603	51	12
them	Mary	554599	554603	51	12
them	Kitty	554599	554603	51	12
I	Mrs. Bennet	554612	554613	51	12
mother	Mrs. Bennet	554656	554662	51	12
you	Mrs. Bennet	554680	554683	51	12
you	Mr. Bennet	554680	554683	51	12
you	Mrs. Bennet	554693	554696	51	12
you	Mr. Bennet	554693	554696	51	12
one	???	554707	554710	51	12
two	???	554714	554717	51	12
sisters	Jane	554724	554731	51	12
sisters	Elizabeth	554724	554731	51	12
sisters	Mary	554724	554731	51	12
sisters	Kitty	554724	554731	51	12
you	Mrs. Bennet	554739	554742	51	12
you	Mr. Bennet	554739	554742	51	12
I	Lydia	554748	554749	51	12
I	Lydia	554759	554760	51	12
husbands	NON-CHARACTER	554771	554779	51	12
them	???	554784	554788	51	12
I	Elizabeth	554819	554820	51	12
you	Lydia	554827	554830	51	12
Elizabeth	Elizabeth	554865	554874	51	12
I	Elizabeth	554881	554882	51	12
husbands	NON-CHARACTER	554928	554936	51	12
visitors	Mr. Wickham	554946	554954	51	12
visitors	Lydia	554946	554954	51	12
them	Jane	554994	554998	51	12
them	Mary	554994	554998	51	12
them	Kitty	554994	554998	51	12
them	Elizabeth	554994	554998	51	12
them	Mrs. Bennet	554994	554998	51	12
them	Mr. Bennet	554994	554998	51	12
Mr. Wickham	Mr. Wickham	555000	555011	51	12
he	Mr. Wickham	555047	555049	51	12
he	Mr. Wickham	555067	555069	51	12
regiment	regulars	555086	555094	51	12
Mrs. Bennet	Mrs. Bennet	555134	555145	51	12
she	Mrs. Bennet	555195	555198	51	12
daughter	Lydia	555252	555260	51	12
all	Mrs. Bennet	555337	555340	51	12
all	Lydia	555337	555340	51	12
all	Mr. Bennet	555337	555340	51	12
all	Mr. Wickham	555337	555340	51	12
all	Jane	555337	555340	51	12
all	Mary	555337	555340	51	12
all	Kitty	555337	555340	51	12
all	Elizabeth	555337	555340	51	12
family circle	Mrs. Bennet	555353	555366	51	12
family circle	Lydia	555353	555366	51	12
family circle	Mr. Bennet	555353	555366	51	12
family circle	Jane	555353	555366	51	12
family circle	Mary	555353	555366	51	12
family circle	Kitty	555353	555366	51	12
family circle	Elizabeth	555353	555366	51	12
family circle	Mr. Wickham	555353	555366	51	12
Wickham	Mr. Wickham	555436	555443	51	12
Lydia	Lydia	555460	555465	51	12
Elizabeth	Elizabeth	555480	555489	51	12
Lydia	Lydia	555528	555533	51	12
him	Mr. Wickham	555540	555543	51	12
She	Elizabeth	555545	555548	51	12
she	Elizabeth	555731	555734	51	12
her	Lydia	555789	555792	51	12
he	Mr. Wickham	555794	555796	51	12
her	Lydia	555817	555820	51	12
she	Elizabeth	555833	555836	51	12
he	Mr. Wickham	555950	555952	51	12
man	Mr. Wickham	555971	555974	51	12
companion	Lydia	556012	556021	51	12
Lydia	Lydia	556024	556029	51	19
him	Mr. Wickham	556054	556057	51	19
He	Mr. Wickham	556059	556061	51	19
Wickham	Mr. Wickham	556075	556082	51	19
him	Mr. Wickham	556143	556146	51	19
He	Mr. Wickham	556148	556150	51	19
she	Lydia	556190	556193	51	19
he	Lydia	556203	556205	51	19
she	Lydia	556333	556336	51	19
sisters	Jane	556368	556375	51	19
sisters	Elizabeth	556368	556375	51	19
she	Lydia	556377	556380	51	19
Elizabeth	Elizabeth	556389	556398	51	19
Lizzy	Elizabeth	556402	556407	51	19
I	Lydia	556409	556410	51	19
you	Elizabeth	556422	556425	51	19
I	Lydia	556452	556453	51	19
You	Elizabeth	556463	556466	51	19
I	Lydia	556485	556486	51	19
mamma	Mrs. Bennet	556492	556497	51	19
others	Jane	556506	556512	51	19
others	Mr. Bennet	556506	556512	51	19
others	Mary	556506	556512	51	19
others	Kitty	556506	556512	51	19
you	Elizabeth	556535	556538	51	19
Elizabeth	Elizabeth	556598	556607	51	19
I	Elizabeth	556610	556611	51	19
You	Elizabeth	556673	556676	51	19
I	Lydia	556697	556698	51	19
you	Elizabeth	556709	556712	51	19
We	Lydia	556730	556732	51	19
We	Mr. Wickham	556730	556732	51	19
you	Elizabeth	556747	556750	51	19
Wickham	Mr. Wickham	556783	556790	51	19
we	Lydia	556847	556849	51	19
we	Mr. Wickham	556847	556849	51	19
we	Mr. Gardiner	556847	556849	51	19
we	Mrs. Gardiner	556847	556849	51	19
uncle	Mr. Gardiner	556892	556897	51	19
aunt	Mrs. Gardiner	556902	556906	51	19
I	Lydia	556911	556912	51	19
us	Lydia	556962	556964	51	19
us	Mr. Gardiner	556962	556964	51	19
us	Mrs. Gardiner	556962	556964	51	19
I	Lydia	557011	557012	51	19
I	Lydia	557033	557034	51	19
you	Elizabeth	557050	557053	51	19
I	Lydia	557112	557113	51	19
aunt	Mrs. Gardiner	557166	557170	51	19
I	Lydia	557185	557186	51	19
she	Mrs. Gardiner	557239	557242	51	19
I	Lydia	557274	557275	51	19
I	Lydia	557316	557317	51	19
you	Elizabeth	557332	557335	51	19
Wickham	Mr. Wickham	557360	557367	51	19
I	Lydia	557369	557370	51	19
he	Mr. Wickham	557394	557396	51	19
others	Mr. Wickham	556942	556948	51	19
others	Mr. Darcy	556942	556948	51	19
we	Mr. Darcy	556847	556849	51	19
others	???	556942	556948	51	19
others	OTHER	556942	556948	51	19
we	Lydia	557448	557450	51	24
we	Mr. Gardiner	557448	557450	51	24
we	Mrs. Gardiner	557448	557450	51	24
I	Lydia	557480	557481	51	24
you	Elizabeth	557531	557534	51	24
uncle	Mr. Gardiner	557562	557567	51	24
aunt	Mrs. Gardiner	557572	557576	51	24
I	Lydia	557613	557614	51	24
them	Mr. Gardiner	557624	557628	51	24
them	Mrs. Gardiner	557624	557628	51	24
you	Elizabeth	557633	557636	51	24
me	Lydia	557648	557650	51	24
I	Lydia	557652	557653	51	24
I	Lydia	557700	557701	51	24
uncle	Mr. Gardiner	557897	557902	51	24
Mr. Stone	Mr. Stone	557952	557961	51	24
you	Elizabeth	557973	557976	51	24
they	Mr. Gardiner	557993	557997	51	24
they	Mr. Stone	557993	557997	51	24
I	Lydia	558041	558042	51	24
I	Lydia	558061	558062	51	24
uncle	Mr. Gardiner	558095	558100	51	24
me	Lydia	558113	558115	51	24
we	Mr. Gardiner	558129	558131	51	24
we	Mrs. Gardiner	558129	558131	51	24
we	Lydia	558129	558131	51	24
we	Mr. Wickham	558129	558131	51	24
we	Lydia	558154	558156	51	24
we	Mr. Wickham	558154	558156	51	24
he	Mr. Gardiner	558201	558203	51	24
we	Mrs. Gardiner	558251	558253	51	24
we	Mr. Gardiner	558251	558253	51	24
we	Lydia	558251	558253	51	24
I	Lydia	558276	558277	51	24
he	Mr. Gardiner	558309	558311	51	24
Mr. Darcy	Mr. Darcy	558375	558384	51	24
Mr. Darcy	Mr. Darcy	558413	558422	51	24
Elizabeth	Elizabeth	558434	558443	51	24
he	Mr. Darcy	558477	558479	51	24
Wickham	Mr. Wickham	558503	558510	51	24
you	Elizabeth	558512	558515	51	24
me	Lydia	558535	558537	51	24
I	Lydia	558539	558540	51	24
I	Lydia	558555	558556	51	24
I	Lydia	558597	558598	51	24
them	Mr. Darcy	558608	558612	51	24
them	Mr. Wickham	558608	558612	51	24
Wickham	Mr. Wickham	558638	558645	51	24
Jane	Jane	558712	558716	51	24
You	Jane	558756	558759	51	24
Elizabeth	Elizabeth	558823	558832	51	28
we	Elizabeth	558866	558868	51	28
we	Jane	558866	558868	51	28
you	Lydia	558878	558881	51	28
Lydia	Lydia	558916	558921	51	28
I	Lydia	558940	558941	51	28
you	Elizabeth	558905	558908	51	28
you	Elizabeth	558931	558934	51	28
you	Elizabeth	558964	558967	51	28
Wickham	Mr. Wickham	558982	558989	51	28
Elizabeth	Elizabeth	559038	559047	51	28
Mr. Darcy	Mr. Darcy	559220	559229	51	28
sister	Lydia	559246	559252	51	28
people	Lydia	559306	559312	51	28
people	Mr. Wickham	559306	559312	51	28
people	Mr. Gardiner	559306	559312	51	28
people	Mrs. Gardiner	559306	559312	51	28
he	Mr. Darcy	559320	559322	51	28
she	Elizabeth	559460	559463	51	28
her	Elizabeth	559513	559516	51	28
She	Elizabeth	559587	559590	51	28
aunt	Mrs. Gardiner	559687	559691	51	28
Lydia	Lydia	559727	559732	51	28
You	Mrs. Gardiner	559810	559813	51	28
she	Elizabeth	559839	559842	51	28
person	Mr. Darcy	559891	559897	51	28
any	Lydia	559915	559918	51	28
any	Elizabeth	559915	559918	51	28
any	Jane	559915	559918	51	28
any	Mrs. Bennet	559915	559918	51	28
any	Mr. Bennet	559915	559918	51	28
any	Mary	559915	559918	51	28
any	Kitty	559915	559918	51	28
us	Elizabeth	559922	559924	51	28
us	Jane	559922	559924	51	28
us	Mrs. Bennet	559922	559924	51	28
us	Mr. Bennet	559922	559924	51	28
us	Mary	559922	559924	51	28
us	Kitty	559922	559924	51	28
us	Lydia	559922	559924	51	28
stranger	Mr. Darcy	559957	559965	51	28
family	Elizabeth	559973	559979	51	28
family	Jane	559973	559979	51	28
family	Mrs. Bennet	559973	559979	51	28
family	Mr. Bennet	559973	559979	51	28
family	Mary	559973	559979	51	28
family	Kitty	559973	559979	51	28
family	Lydia	559973	559979	51	28
you	Mr. Gardiner	560006	560009	51	28
you	Mrs. Gardiner	560006	560009	51	28
you	Lydia	560006	560009	51	28
you	Mr. Wickham	560006	560009	51	28
me	Elizabeth	560056	560058	51	28
Lydia	Lydia	560144	560149	51	28
I	Elizabeth	560185	560186	51	28
I	Elizabeth	560246	560247	51	33
she	Elizabeth	560264	560267	51	33
herself	Elizabeth	560277	560284	51	33
she	Elizabeth	560289	560292	51	33
aunt	Mrs. Gardiner	560327	560331	51	33
you	Mrs. Gardiner	560336	560339	51	33
me	Elizabeth	560352	560354	51	33
I	Elizabeth	560380	560381	51	33
Jane	Jane	560452	560456	51	33
her	Jane	560500	560503	51	33
Elizabeth	Elizabeth	560516	560525	51	33
Lydia	Lydia	560544	560549	51	33
Elizabeth	Elizabeth	560564	560573	51	33
she	Elizabeth	560662	560665	51	33
confidante	Jane	560690	560700	51	33
Elizabeth	Elizabeth	560703	560712	52	0
she	Elizabeth	560782	560785	52	0
She	Elizabeth	560802	560805	52	0
she	Elizabeth	560884	560887	52	0
she	Elizabeth	560924	560927	52	0
her	Elizabeth	561024	561027	52	0
NIECE	Elizabeth	561103	561108	52	0
I	Mrs. Gardiner	561112	561113	52	0
I	Mrs. Gardiner	561202	561203	52	0
I	Mrs. Gardiner	561257	561258	52	0
you	Elizabeth	561272	561275	52	0
I	Mrs. Gardiner	561277	561278	52	0
myself	Mrs. Gardiner	561292	561298	52	0
I	Mrs. Gardiner	561330	561331	52	0
you	Elizabeth	561355	561358	52	0
me	Mrs. Gardiner	561372	561374	52	0
I	Mrs. Gardiner	561395	561396	52	0
you	Elizabeth	561414	561417	52	0
I	Mrs. Gardiner	561428	561429	52	0
you	Elizabeth	561495	561498	52	0
me	Mrs. Gardiner	561527	561529	52	0
uncle	Mr. Gardiner	561561	561566	52	0
I	Mrs. Gardiner	561591	561592	52	0
party	Elizabeth	561640	561645	52	0
you	Elizabeth	561709	561712	52	0
I	Mrs. Gardiner	561747	561748	52	0
uncle	Mr. Gardiner	561829	561834	52	0
visitor	Mr. Darcy	561857	561864	52	0
Mr. Darcy	Mr. Darcy	561866	561875	52	0
him	Mr. Gardiner	561905	561908	52	0
I	Mrs. Gardiner	561947	561948	52	0
He	Mr. Darcy	562032	562034	52	0
"Mr.
Gardiner"	Mr. Gardiner	562048	562060	52	0
he	Mr. Darcy	562066	562068	52	0
sister	Lydia	562094	562100	52	0
Mr. Wickham	Mr. Wickham	562105	562116	52	0
he	Mr. Darcy	562132	562134	52	0
them	Lydia	562160	562164	52	0
them	Mr. Wickham	562160	562164	52	0
both	Lydia	562165	562169	52	0
both	Mr. Wickham	562165	562169	52	0
Wickham	Mr. Wickham	562171	562178	52	0
Lydia	Lydia	562191	562196	52	0
I	Mrs. Gardiner	562213	562214	52	0
he	Mr. Darcy	562228	562230	52	0
ourselves	Mr. Gardiner	562266	562275	52	0
ourselves	Mrs. Gardiner	562266	562275	52	0
ourselves	Elizabeth	562266	562275	52	0
them	Mr. Wickham	562329	562333	52	0
them	Lydia	562329	562333	52	0
himself	Mr. Darcy	562397	562404	52	0
Wickham	Mr. Wickham	562410	562417	52	0
woman	NON-CHARACTER	562500	562505	52	0
him	Mr. Wickham	562541	562544	52	0
He	Mr. Darcy	562546	562548	52	0
he	Mr. Darcy	562620	562622	52	0
him	Mr. Darcy	562653	562656	52	0
He	Mr. Darcy	562742	562744	52	0
himself	Mr. Darcy	562854	562861	52	0
he	Mr. Darcy	562866	562868	52	0
I	Mrs. Gardiner	562889	562890	52	0
him	Mr. Darcy	562923	562926	52	0
He	Mr. Darcy	562928	562930	52	0
he	Mr. Darcy	562966	562968	52	0
them	Lydia	562990	562994	52	0
them	Mr. Wickham	562990	562994	52	0
he	Mr. Darcy	563000	563002	52	0
we	Mr. Gardiner	563059	563061	52	0
we	Mrs. Gardiner	563059	563061	52	0
us	Mr. Gardiner	563144	563146	52	0
us	Mrs. Gardiner	563144	563146	52	0
him	Mr. Gardiner	561675	561678	52	0
he	Mr. Gardiner	561689	561691	52	0
lady	Mrs. Younge	563161	563165	52	5
Mrs. Younge	Mrs. Younge	563179	563190	52	5
governess	Mrs. Younge	563214	563223	52	5
Miss Darcy	Miss Darcy	563227	563237	52	5
he	Mr. Darcy	563313	563315	52	5
She	Mrs. Younge	563334	563337	52	5
herself	Mrs. Younge	563405	563412	52	5
Mrs. Younge	Mrs. Younge	563439	563450	52	5
he	Mr. Darcy	563456	563458	52	5
Wickham	Mr. Wickham	563492	563499	52	5
he	Mr. Darcy	563505	563507	52	5
her	Mrs. Younge	563516	563519	52	5
him	Mr. Wickham	563540	563543	52	5
he	Mr. Darcy	563555	563557	52	5
he	Mr. Darcy	563607	563609	52	5
her	Mrs. Younge	563625	563628	52	5
he	Mr. Darcy	563634	563636	52	5
She	Mrs. Younge	563645	563648	52	5
I	Mrs. Gardiner	563677	563678	52	5
she	Mrs. Gardiner	563724	563727	52	5
friend	Mr. Wickham	563754	563760	52	5
Wickham	Mr. Wickham	563778	563785	52	5
her	Mrs. Younge	563805	563808	52	5
she	Mrs. Younge	563851	563854	52	5
them	Mr. Wickham	563876	563880	52	5
them	Lydia	563876	563880	52	5
they	Mr. Wickham	563897	563901	52	5
they	Lydia	563897	563901	52	5
her	Mrs. Younge	563939	563942	52	5
friend	Mr. Darcy	563973	563979	52	5
They	Mr. Wickham	564015	564019	52	5
They	Lydia	564015	564019	52	5
He	Mr. Darcy	564041	564043	52	5
Wickham	Mr. Wickham	564048	564055	52	5
Lydia	Lydia	564091	564096	52	5
her	Lydia	564120	564123	52	5
he	Mr. Darcy	564125	564127	52	5
her	Lydia	564163	564166	52	5
friends	Colonel Forster	564228	564235	52	5
friends	Mrs. Forster	564228	564235	52	5
friends	???	564228	564235	52	5
friends	OTHER	564228	564235	52	5
they	Colonel Forster	564247	564251	52	5
they	Mrs. Forster	564247	564251	52	5
they	???	564247	564251	52	5
they	OTHER	564247	564251	52	5
her	Lydia	564285	564288	52	5
he	Mr. Darcy	564342	564344	52	5
Lydia	Lydia	564351	564356	52	5
she	Lydia	564396	564399	52	5
She	Lydia	564405	564408	52	5
friends	Colonel Forster	564431	564438	52	5
friends	Mrs. Forster	564431	564438	52	5
friends	???	564431	564438	52	5
friends	OTHER	564431	564438	52	5
she	Lydia	564440	564443	52	5
she	Lydia	564467	564470	52	5
Wickham	Mr. Wickham	564497	564504	52	5
She	Lydia	564506	564509	52	5
they	Mr. Wickham	564519	564523	52	5
they	Lydia	564519	564523	52	5
he	Mr. Darcy	564644	564646	52	5
Wickham	Mr. Wickham	564734	564741	52	5
he	Mr. Darcy	564743	564745	52	5
He	Mr. Wickham	564787	564789	52	5
himself	Mr. Wickham	564800	564807	52	5
regiment	officers	564829	564837	52	5
Lydia	Lydia	564953	564958	52	5
He	Mr. Wickham	564992	564994	52	5
he	Mr. Wickham	565071	565073	52	5
He	Mr. Wickham	565113	565115	52	5
he	Mr. Wickham	565139	565141	52	5
he	Mr. Wickham	565166	565168	52	5
he	Mr. Wickham	565174	565176	52	5
Mr. Darcy	Mr. Darcy	565211	565220	52	6
him	Mr. Wickham	565227	565230	52	6
he	Mr. Wickham	565235	565237	52	6
sister	Lydia	565259	565265	52	6
Mr. Bennet	Mr. Bennet	565282	565292	52	6
he	Mr. Bennet	565327	565329	52	6
him	Mr. Wickham	565371	565374	52	6
he	Mr. Darcy	565436	565438	52	6
Wickham	Mr. Wickham	565478	565485	52	6
he	Mr. Wickham	565620	565622	52	6
They	Mr. Darcy	565696	565700	52	6
They	Mr. Wickham	565696	565700	52	6
Wickham	Mr. Wickham	565756	565763	52	6
he	Mr. Wickham	565791	565793	52	6
them	Mr. Darcy	565885	565889	52	6
them	Mr. Wickham	565885	565889	52	6
Mr. Darcy	Mr. Darcy	565891	565900	52	6
uncle	Mr. Gardiner	565930	565935	52	6
he	Mr. Darcy	565960	565962	52	6
I	Mrs. Gardiner	566017	566018	52	6
Mr. Gardiner	Mr. Gardiner	566034	566046	52	6
Mr. Darcy	Mr. Darcy	566070	566079	52	6
father	Mr. Bennet	566117	566123	52	6
him	Mr. Gardiner	566139	566142	52	6
He	Mr. Darcy	566182	566184	52	6
father	Mr. Bennet	566204	566210	52	6
whom	Mr. Bennet	566226	566230	52	6
he	Mr. Darcy	566231	566233	52	6
uncle	Mr. Gardiner	566268	566273	52	6
him	Mr. Gardiner	566314	566317	52	6
former	Mr. Bennet	566350	566356	52	6
He	Mr. Darcy	566358	566360	52	6
gentleman	Mr. Darcy	566432	566441	52	6
he	Mr. Darcy	566480	566482	52	6
father	Mr. Bennet	566500	566506	52	6
uncle	Mr. Gardiner	566522	566527	52	6
I	Mrs. Gardiner	566545	566546	52	6
they	Mr. Darcy	566560	566564	52	6
they	Mr. Gardiner	566560	566564	52	6
They	Mr. Darcy	566602	566606	52	10
They	Mr. Gardiner	566602	566606	52	10
I	Mrs. Gardiner	566637	566638	52	10
him	Mr. Darcy	566643	566646	52	10
visitor	Mr. Darcy	566756	566763	52	10
I	Mrs. Gardiner	566784	566785	52	10
Lizzy	Elizabeth	566793	566798	52	10
He	Mr. Darcy	566863	566865	52	10
he	Mr. Darcy	566972	566974	52	10
himself	Mr. Darcy	566986	566993	52	10
I	Mrs. Gardiner	567002	567003	52	10
I	Mrs. Gardiner	567017	567018	52	10
uncle	Mr. Gardiner	567088	567093	52	10
They	Mr. Darcy	567139	567143	52	10
They	Mr. Gardiner	567139	567143	52	10
gentleman	Mr. Wickham	567212	567221	52	10
lady	Lydia	567225	567229	52	10
uncle	Mr. Gardiner	567273	567278	52	10
niece	Lydia	567349	567354	52	10
I	Mrs. Gardiner	567462	567463	52	10
him	Mr. Gardiner	567509	567512	52	10
him	Mr. Gardiner	567579	567582	52	10
Lizzy	Elizabeth	567652	567657	52	10
yourself	Elizabeth	567688	567696	52	10
Jane	Jane	567701	567705	52	10
You	Elizabeth	567717	567720	52	10
I	Mrs. Gardiner	567739	567740	52	10
people	Mr. Wickham	567783	567789	52	10
people	Lydia	567783	567789	52	10
I	Mrs. Gardiner	567828	567829	52	10
her	Lydia	567937	567940	52	10
him	Mr. Darcy	568014	568017	52	10
I	Mrs. Gardiner	568037	568038	52	10
him	Mr. Darcy	568073	568076	52	10
he	Mr. Wickham	568201	568203	52	10
Wickham	Mr. Wickham	568132	568139	52	10
he	Mr. Wickham	568237	568239	52	10
I	Mrs. Gardiner	568290	568291	52	10
Lizzy	Elizabeth	568421	568426	52	10
you	Elizabeth	568428	568431	52	10
uncle	Mr. Gardiner	568469	568474	52	10
